"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346817761587163136,"im not getting any of the vaccines no way im following trumps plan drinking bleach getting light beamed myself and if i get covid ill send a google maps pin to marine 1 for my ride to walter reed or maybe i wont be a moron and ill get a shot its a coin flip","covid",714779804017565696,"",81,2838,1,0,"",NA,NA,"","2021-01-06"
1346817753357938688,"how does maga handle reality today georgia turning all blue police do actually mace maga and proud boys biden gets a step closer to being president hot dogs and pretzels run out covid still available no cheese being served as trump whines","covid",1282009591744733184,"",158,4486,2,0,"",NA,NA,"USA","2021-01-06"
1346817700400652288,"and today our capital city is filled with trump cultists intent on starting violence and creating havoc and the cult is there to spread covid with trump egging them on heartbreaking and very very dangerous","covid",39811050,"",364,63200,0,0,"",NA,NA,"VA","2021-01-06"
1346817682654560256,"my only question is if people are dyingwhy not give them the meds that trump got are you withholding a treatment lets eradicate covid19 ","covid",1131951800,"",408,10454,0,17,"",NA,NA,"NC","2021-01-06"
1346817663650078720,"you bet on trump being reelectedyou neglected your job you are personally responsible 4deaths in az az currently has the highest percapita rate of new covid19 infections with 785 cases per 100000 people over the past seven days","covid",102804703,"",13292,57825,0,0,"",NA,NA,"","2021-01-06"
1346817646537416704,"you lost the election loser wheres your healthcare plan how about the covid crisis that you lied about downplayed contracted amp spread 21m infected 357k dead failedgop loserinchief trumpliedamericansdied trumpisanationaldisgrace","covid",1345712193950646272,"",2,111,0,0,"",NA,NA,"","2021-01-06"
1346817643337027584,"so mitch mconnel is out trump is out all three branches of government are basically democrat most of you got what youve all been complaining about now lets see if they pass any more help for americans in response to covid or if nothing changes and its all just the same crap","covid",585140793,"",300,18691,3,0,"",NA,NA,"","2021-01-06"
1346817615138873344,"the outbreak has been linked to the slew of rallies that trump did in the weeks before the nov 3 presidential election and has sidelined approximately 10 percent of the agencys core security team the washington post reported friday","covid",478005884,"",738,48837,0,4,"",NA,NA,"USA","2021-01-06"
1346817605542277120,"congress live updates lawmakers to count electoral college votes affirming bidens win in face of republican challenges i think youll need stop bitchen about the fake fraud garbage that trump has been thrown out you need to worry more about the covid","covid",1337241441869959168,"",1,228,0,0,"",NA,NA,"","2021-01-06"
1346817594603560960,"he deserves to be in inauguration in office trump got corruption and covid19 virus spreading over this nation its time top stop the racism all lives matter","covid",1112085632627757056,"",148,416,0,0,"",NA,NA,"","2021-01-06"
1346969786673225728,"trump im going to go to my scotland property the last day of my term so i cant be arrested scotland declares month long total lockdown and bans international travel until february 1 well played scotland well played nationallockdown trumptapes","travel",726799391433052160,"",313,21463,0,10478,"",NA,NA,"","2021-01-06"
1346969766695641088,"breaking via wh press pool press pool reporter says nothing new at the white house and no word on when we will have a lid wrt uscapitol protest a travel photo lid would end the day in terms of journalists potential interaction with trump capitol capitolhill","travel",80483638,"",826,51500,0,0,"",NA,NA,"","2021-01-06"
1346911933400711168,"if it was africa travel advisories would be flying left right and centre and troops would be landing as fast as you can say trump won the election cnn where you ","travel",217351939,"",5429,16770,0,1,"",NA,NA,"","2021-01-06"
1346911817088389120,"in the theatrics of trumps soft coup we shouldnt lose sight of the larger goal of his project to preserve a white majority in america delegitimizing the voting process along with his travel ban border wall visa restrictions etc is a means to this end","travel",33552828,"",290,41290,0,56,"",NA,NA,"","2021-01-06"
1346911768971456512,"look blm has nothing to do with the hate displayed at the capitol blm is for equality for minorities we cant stand trump and his racism what makes you think we would travel and chance being locked up for a racist person you sound ignorant we are celebrating georgia","travel",1137549018039508992,"",68,1358,0,0,"",NA,NA,"FL","2021-01-06"
1346911600012271616,"hold trump mitch rudy giuliani and ted cruz accountable will au eu china russia uk nato consider visatravel bans utter mess","travel",173747504,"",1449,40801,0,3,"",NA,NA,"","2021-01-06"
1346911507427196928,"to anyone saying these traitors arent representative of most trump supporters yes they are these are just the ones that were willing to travel","travel",281910300,"",935,93758,0,2,"",NA,NA,"","2021-01-06"
1346911422236692480,"scotlands leader says trump isnt welcome to visit his turnberry resort because golfing isnt essential travel","travel",134178084,"",330,14858,0,45,"",NA,NA,"","2021-01-06"
1346911014554533888,"especially as trump whitehouse issues guidance on restricting the travel of antifa","travel",233752102,"",1116,2020,1,0,"",NA,NA,"","2021-01-06"
1346910956031365120,"enough is enough if youre still a supporter youre a fucking traitor the national guard and state troopers should arrest everyone at the capitol then arrest trump","travel",24559714,"",22698,5156,0,1503,"",NA,NA,"","2021-01-06"
1346910863358234624,"you telling me black amp brown people protest peacefully and are violently attacked with rubber bullets tear gas etc but trump supporters can aggressively break in the capitol and the police dont use the same excessive violence and force","travel",805559809445478400,"",3072,43994,0,269,"",NA,NA,"","2021-01-06"
1346910862083194880,"you have really destroyed america donald trump from day 1 you have undermined americas reputation in the world you go around talking nonsense inciting violence implement awful policies including racist travel ban muslim ban diving opinions it is getting out of hands now","travel",2957468243,"",1857,222589,0,1,"",NA,NA,"","2021-01-06"
1346910752817364992,"breaking gobhiji to travel to us to support his friend doland and lead the trumprally washingtondc","travel",59122410,"",553,9435,0,0,"",NA,NA,"","2021-01-06"
1346910694126493696,"the covid numbers are even accurate when someone dies of a car crash and has the flu they dont count it as a flu death we also had a 400k people from china that came here before trump restricted travel far more than any other country","travel",167411983,"",501,30590,0,0,"",NA,NA,"CO","2021-01-06"
1346910573963792384,"trump wont be allowed to visit scotland to play golf during bidens inauguration scotlands first minister nicola sturgeon says its illegal to travel in or out of scotland without a valid reason coming to play golf is not an essential purpose","travel",29380756,"",71,12552,0,6279,"",NA,NA,"MO","2021-01-06"
1346910555307614208,"will africa nations issue travel advisories to united state of america after the trump protests","travel",305674092,"",1290,6162,0,0,"",NA,NA,"","2021-01-06"
1346910369931956224,"africa must condemn electoral violence going on in the usa evacuate her citizens and issue travel advisories dictator trump must concede","travel",1457620586,"",25873,19732,0,0,"",NA,NA,"","2021-01-06"
1346910225631072256,"do any trump supporters work who the fuck has time to travel to dc in the cold no less to do all this sorry trump is enjoying this disruption he dont care about anyone never has never did hes sitting in his bunker praying for a civil war god is greater than this moment","travel",15540010,"",1451,73932,0,0,"",NA,NA,"USA","2021-01-06"
1346910161856724992,"there wasnt just graffiti in portland police were attacked and arson was attempted on federal buildings violence from antifa and violence from trump supporters should both be condemned and prosecuted","travel",2792587425,"",242,6694,0,0,"",NA,NA,"WA","2021-01-06"
1346910126964293632,"so do you have a bible verse for us on this this is the end result of the road you folks were warned and yet thought you could travel on you have brought shame upon yourself and upon the us senate if you have an ounce of integrity youd resign trumpcoup","travel",1257031448835403776,"",54,4156,0,0,"",NA,NA,"","2021-01-06"
1346909976787255296,"all this shit based on lies ignorant trump told his ignorant supporterswhere did these ppl get money to travel to do this shit when ppl are going hungry homeless and dying from a pandemic trump should be locked the fuck up and all those that support this kind of shit","travel",1240333505655177216,"",702,22095,1,0,"",NA,NA,"","2021-01-06"
1346909536922132480,"all these comments from people expressing surprise amp shock travel outside your country amp youll find the entire world expected this protesters with guns and backpacks outnumbering the police how is trump free of prosecution ignorance is no legal excuse in any other country","travel",1338926553850245120,"",1,218,1,0,"",NA,NA,"","2021-01-06"
1346909482438242304,"go back and handle it like it shouldve been all along like when trump shit down travel from china and got called racist by your beloved politicians","travel",1347099560,"",15,642,22,0,"",NA,NA,"","2021-01-06"
1346909287004528640,"dear president biden damn that sounds good i have watched your country be degraded for long enough trump and his enablers must face justice for there actions and any external travel by any of them must be blocked for 1 month from today none of us want him either","travel",883271294904483840,"",22,297,0,0,"",NA,NA,"","2021-01-06"
1346909247741845504,"theyre in the chamber one is up on the dais yelling trump won that election this is insane","travel",173276279,"",757,158270,0,55137,"",NA,NA,"USA","2021-01-06"
1346909008204947456,"so are we holding the folks accountable that fought trumps travel ban because of covid that went to chinatown too or is this just more orange man bad","travel",532524847,"",9,189,4,0,"",NA,NA,"LA","2021-01-06"
1346908812515676160,"trump gets blamed for a lot of things","travel",1185631219817603072,"",209,1287,0,0,"",NA,NA,"","2021-01-06"
1346908808333848576,"right after trump took office he started working on a ban of all travel from nations with high muslim populations exclusively it was shut down on the basis of discrimination and had to go through multiple drafts adding unrelated countries until it could technically be argued","travel",1175067111627952128,"",185,4152,0,0,"",NA,NA,"","2021-01-06"
1346908776155271168,"you should have learnt about that putins script years ago you paid next to no attention to the events in ukraine why now this fires getting worse arresttrumpnow","travel",316490589,"",1509,85186,0,15,"",NA,NA,"","2021-01-06"
1346908676527943680,"time for nigerian government to place travel ban on some republicans and trump enablers ","travel",45666672,"",1638,14734,0,0,"",NA,NA,"","2021-01-06"
1346908650443472896,"question obliviously these maga trump supporters attacking the capitol in dc do not have jobsso who is paying their travel food amp hotel expenses capitolbuilding","travel",17780763,"",2819,130004,3,0,"",NA,NA,"NY","2021-01-06"
1346908557761892352,"this is what domestic terrorism looks like this is donald trumps america imagine the police response if these were black people breaking into the capitol if you dont see white supremacy and a total threat to democracy when you see this its because you dont want to","travel",24559714,"",22698,5156,0,8066,"",NA,NA,"","2021-01-06"
1346908409644392448,"as far as i am concerned all leaders of democratic nations should block the travel of trump and his family from their countries and freeze their assets","travel",44113964,"",3922,174383,3,0,"",NA,NA,"","2021-01-06"
1346908383681589248,"trump supporters in dc represent the same trump supporters who cant make it to dc today bc of work or travel reasons so quiet today why are the trump supporters not in dc not talking to me today","travel",1327014072320221184,"",117,3512,0,1,"",NA,NA,"TX","2021-01-06"
1346908338362134528,"trump is about to head back to dc will this be his last flight aboard air force one he hasnt got any travel planned before inauguration day though he hasnt decided what hes doing yet per aides after noon on jan 20 the plane is just special air mission","travel",969518593728794624,"",16,244109,0,130,"",NA,NA,"","2021-01-06"
1346908095289708544,"a lively moment captured by the very talented of during a conversation with president trump on board air force one during his campaign travel this week","travel",969518593728794624,"",16,244109,0,85,"",NA,NA,"","2021-01-06"
1346907813512179712,"especially nigerians who support him and they keep forgetting that trump place naija on travel ban and its hard to relocate","travel",1333587032,"",115,1952,15,0,"",NA,NA,"","2021-01-06"
1346907805379416064,"trumpite brain dead clashing with dc police these assholes get dumber with every breath they take maybe we should be handing out travel brochures for russia they might prefer to live there","travel",485206190,"",1028,57726,0,0,"",NA,NA,"CT","2021-01-06"
1346907613259321344,"wearing make america great again caps and sharing beers hundreds of donald trump supporters insist they will never accept joe biden as president as they travel by bus from boston to washington to protest congresss expected certification of his win","travel",53583408,"",779,15837,0,19,"",NA,NA,"","2021-01-06"
1346907611254452224,"we look like a banana republic right now thanks trump for this decent into chaos","travel",375391292,"",83,2446,0,0,"",NA,NA,"GA","2021-01-06"
1346907528802803712,"falseflag to end quickly dc protest no walks no more protests the beautiful pictures was taken for trumps personal history book he did his job nothing to see go home game is over pity 4 the ppls who made this travel at list they r in beautiful god bless","travel",1005670399676436480,"",550,25641,0,0,"",NA,NA,"","2021-01-06"
1346907512063275008,"trump beverages trump airlines trumpmagazine trump the game trump casinos gotrump travel trump mortgage trump steaks trump university trumpnet trump towertampa trump vodka donald trump the fragrance apprentice grand old party gop things donny dipshit completely fucked up","travel",983821288975323136,"",1551,6931,1,0,"",NA,NA,"","2021-01-06"
1346907503288836096,"you know theres trump supporters who not gone travel but they will make noise in their city im in baton rouge la and theres been a few trump parades before the election last year and protests downtown so might be something","travel",32249679,"",2267,148777,0,0,"",NA,NA,"LA","2021-01-06"
1346907282634805248,"following her loss in georgia to the rev raphael warnock senator kelly loeffler did not concede and said she still planned to travel to washington to contest president trumps presidential loss she remains a senator until warnock is sworn in","travel",942904823548059648,"",5,2584,0,130,"",NA,NA,"","2021-01-06"
1346907174975524864,"scottish leader says travel rules barring entry would also apply to trump","travel",39041860,"",649,76506,0,130,"",NA,NA,"","2021-01-06"
1346907029605117952,"trump is a man who have guts to speak from the heart","travel",871713996633755648,"",3623,6589,0,0,"",NA,NA,"","2021-01-06"
1346906885518024704,"these trump supporters just get more embarrassing as the weeks go by if i travel im from mexico from now on","travel",382378903,"",395,17224,0,0,"",NA,NA,"CA","2021-01-06"
1346906712981336064,"one trump legacy is that never again will us representatives be able to travel to another nation and witness validate or criticise that countries election processes","travel",53166340,"",82,4420,7,0,"",NA,NA,"","2021-01-06"
1346906511633600512,"white americans are about to be banned from international travel indefinitely your trump loving relatives have screwed all of you damn shame","travel",1337292228192948224,"",47,3395,1,0,"",NA,NA,"","2021-01-06"
1346906499617009664,"watching the trump supporters storm the capital congratulations donald trump your wish has come true you are taking us all down as you exit","travel",173276279,"",757,158270,0,113,"",NA,NA,"USA","2021-01-06"
