"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346863590997942272,"stock market hits all time high as a result of the georgia election thank you joe biden so much winning","stock market",881545474725085184,"",14,3534,0,0,"",NA,NA,"","2021-01-06"
1346863559473590272,"trump lost and the stock market is going nuts to highest all time ever biden president and democrats turned congress","stock market",1108355990498484224,"",29,11998,0,0,"",NA,NA,"","2021-01-06"
1346863487167959040,"so much for the rhetoric that the stock market would crash if biden won and the democrats take over congress","stock market",1011572691965562880,"",1197,20075,1,0,"",NA,NA,"","2021-01-06"
1346863397678194688,"stock market just hit a record high didnt trump say the stock market would crash if biden were elected","stock market",1315183408822145024,"",225,9737,0,2,"",NA,NA,"","2021-01-06"
1346863352677609472,"even the stock market loves biden and the new blue senators from ga yall magas told us the markets would crash","stock market",1276499839145082880,"",1087,16301,6,0,"",NA,NA,"","2021-01-06"
1346863304858284032,"because of the election win of biden and the senate the stock market is doing great","stock market",1298260567182909440,"",17,1439,0,0,"",NA,NA,"MA","2021-01-06"
1346863304090779648,"if biden gets elected the stock market will tank if biden gets elected youll never hear about covid again if biden gets elected you wont be able to say merry christmas","stock market",1307369353160130560,"",687,8460,0,0,"",NA,NA,"OH","2021-01-06"
1346863298378166272,"happy 2021 the only crap i want to seehear about 45 onafter jan 20 2021 is criminal indictments amp convictions for the lowlife sociopath get him cyrus vance jr amp the stock market is now fabulous bidenharris lets go i am so excited happy new year","stock market",1308680820991971328,"",7,6144,0,0,"",NA,NA,"","2021-01-06"
1346863272729853952,"its a complete joke fox news narrative right now will democrats give credit to trumps stock market gains biden will raise taxes on everyone trumps poor and middle class supporters are pissed trump has done so much for them what has trump done for the middle class","stock market",758503609025703936,"",977,5998,0,0,"",NA,NA,"CA","2021-01-06"
1346863270393565184,"hey donnystock market up i see gotta love joe biden","stock market",945031778212990976,"",2,871,0,0,"",NA,NA,"","2021-01-06"
1346862907628400640,"trump predicted an epic stock market slide with a biden win and democratic control of government on the cusp of double wins in the georgia senate runoffs the dow is up almost 500 points","stock market",24774867,"",1071,10942,1,0,"",NA,NA,"DC","2021-01-06"
1346862669660352512,"biden won so stock market is up get over it fox news keeps lying obama left us with a robust economy and trump tanked it trump failed miserably","stock market",69486813,"",24,30735,0,0,"",NA,NA,"USA","2021-01-06"
1346862116335181824,"so biden is president the democrats control the senateand the stock market is up","stock market",933315870,"",205,233430,0,8,"",NA,NA,"","2021-01-06"
1346861717167497216,"stock market jumps to alltime record as democrats close in on taking the senate and finalizing bidens victory","stock market",1336002583048097792,"",33,16439,0,6,"",NA,NA,"","2021-01-06"
1346860323718926336,"stocks extend their gains amid georgia runoff results dow jumps 500 points to record bideneconomy greennewdeal wearamask trumplost","stock market",2197106143,"",9313,817697,0,0,"",NA,NA,"CA","2021-01-06"
1346860251291791360,"the stock market isnt the economy but given fixation on it im enjoying todays 500 pt surge in the djia on the day that dems appear close to taking the senate and bidens victory will be formally sealed","stock market",4763375173,"",51,20142,0,8,"",NA,NA,"","2021-01-06"
1346860001512615936,"dear donald the stocks my brother left me in 2018 have been pretty stagnant since then until november 2020 after joe biden was elected your mighty stock market suffered under you today i am enjoying the fruits of democrats winning","stock market",38864608,"",921,77098,0,0,"",NA,NA,"TX","2021-01-06"
1346859428314820608,"didnt trump say the stock market would crash if biden was elected but now that didnt happen its because the democrats are in bed with wall street which is it cant have it both ways","stock market",1247366128114053120,"",29,532,0,0,"",NA,NA,"TN","2021-01-06"
1346858901266780160,"yep you managed to continue the steady stock market growth trend that obama and biden created for americans as they pulled us out of the great recession congrats for one thing you didnt f up completely unfortunately vast majority of americans dont own stocks like the 1rs","stock market",818563555452547072,"",3,94,0,0,"",NA,NA,"","2021-01-06"
1346858361548120064,"if the senate is radical for another 2 years better hurry is that enough time to abort a million babies confiscate 10 million rifles pack the court start some wars tank the stock market etcjust enough time to send biden to the nursing home and then hospice","stock market",41830718,"",12,19,0,0,"",NA,NA,"","2021-01-06"
1346858289410224128,"for all of the professional investors who took the bait saying a biden and dem win of the senate would cause an immediate stock market meltdown please correct and resubmit your reports and show your work","stock market",12988312,"mark hamrick",6811,45730,3,0,"",NA,NA,"DC","2021-01-06"
1346856807470305280,"the stock market is booming over 535 points what did trump say the stock market would do if biden was elected possible a double win in georgia accounts for the high numbers","stock market",196759072,"",29,927,0,0,"",NA,NA,"","2021-01-06"
1346856441831972864,"my concern would be more economic than stock market if ground breaking changes were enacted free education free healthcare etc then the economy in itself will look very very different but biden isnt saying any of that and so the markets are reacting accordingly imo","stock market",232044229,"",374,5679,0,0,"Michigan, USA",-90.4181075,41.696088,"MI","2021-01-06"
1346855364470452224,"remember when trump said that the stock market would crash if he loses to joe biden well i want to thank him for losing because so far today i have made 8000 just sitting on my butt as the stock market continues to climb","stock market",34989464,"",173,1187,0,0,"",NA,NA,"WA","2021-01-06"
1346855330643406848,"quiz who said if biden wins or if the senate goes democrat the stock market will collapse","stock market",159446723,"",3926,41211,2,0,"New Haven, CT",-72.998069,41.246404,"CT","2021-01-06"
1346855328147795968,"oh no i hope the obamabiden administration that saw corporate profits hit alltime highs doesnt come back they tripled the stock market and cut the annual deficit oh nooooo","stock market",3592871597,"",543,68691,0,0,"",NA,NA,"NY","2021-01-06"
1346854968104464384,"happy 2021 the only sh i want to seehear about 45 onafter jan 20 2021 is criminal indictments amp convictions for the lowlife sociopath get him cyrus vance jr amp the stock market is now fabulous bidenharris lets go i am so excited happy new year","stock market",1308680820991971328,"",7,6144,0,0,"",NA,NA,"","2021-01-06"
1346854896285442048,"is tweeting about the stock market the dow is up 500 points today guess the georgia wins helped the markets since joe biden has been elected the dow has soared trumpprecedents will hurt the gop","stock market",992335398943719424,"",2001,42381,0,0,"",NA,NA,"","2021-01-06"
1346854229655379968,"the stock market is a bad indicator obama had a stock market higher then bush trump higher then obama biden will have it higher then trump","stock market",824969055987724288,"",683,4346,1,0,"",NA,NA,"TN","2021-01-06"
1346854057940557824,"die the stock market impode after bidens win","stock market",3413333998,"",166,31721,0,0,"",NA,NA,"","2021-01-06"
1346851569740914688,"the stock market likes biden warnock and ossoff dow is up 16 this morning for you maga morons thats a lot farewell to traitortrump and moscowmitch stains on americas democracy","stock market",780553155243184128,"",583,13094,0,0,"",NA,NA,"","2021-01-06"
1346851422000832512,"trump is up to his tricks with the stock market todayhes manipulating it up again and then as soon as biden is certified he is going to crash it and his propaganda tv stations are all ready setting up this premeditated trickagain","stock market",2978503906,"",3666,47609,0,0,"",NA,NA,"RI","2021-01-06"
1346849425885315072,"i heard that hunter biden went to georgia dug up over 500000 dead people in fulton county had them all vote for ossoff and then took everyones guns and then made the stock market go down to zero","stock market",974324529941004288,"",21,4171,1,0,"",NA,NA,"","2021-01-06"
1346848953640353792,"i know tying stock market political outcomes is stupidbut what happened to the crash that was supposed to happen if biden won and the senate flips crowd","stock market",15614616,"",564,2102,1,0,"",NA,NA,"MN","2021-01-06"
1346848720210391040,"stock market at an alltime high today thanks biden","stock market",974324529941004288,"",21,4171,0,0,"",NA,NA,"","2021-01-06"
1346848032638308352,"i would like everyone to be prepared for a few things after jan 20 the same people that crowed about what trump did for the stock market and economy 3 months into his termwill critique biden for the state of the economy 3 weeks into his","stock market",18461483,"",3717,14970,5,0,"",NA,NA,"IL","2021-01-06"
1346847737711480832,"wow look at the stock market today thank you presidentelect joe biden","stock market",739122573158449152,"",12,2742,0,0,"",NA,NA,"","2021-01-06"
1346847183216078848,"incoming administration amp congress will be less accomodative to wall street in spite of the yellenpowell put regulatory hawks e warren amp bernie have bidens ear wall street hand holding amp daily presidential tweets obsessing over every 1 gain in stock market have ended","stock market",1302038817419874304,"",21,180,0,0,"",NA,NA,"","2021-01-06"
1346846897143746560,"im no pro when it comes to the stock market what is the market telling us up 44090 does it think biden will not go far left","stock market",48193504,"",172,24924,1,0,"",NA,NA,"","2021-01-06"
1346846412449984512,"stock market loves the dems and biden","stock market",491784592,"",302,38926,0,0,"",NA,NA,"","2021-01-06"
1346846383626739712,"can we take a minute to lol at the people who thought a biden presidency would tank the stock market and then another minute to lol when they said dem victories in ga would tank the stock market stop projecting your political preferences on what isisnt good for the economy","stock market",4028610973,"",33,218,1,0,"",NA,NA,"CA","2021-01-06"
1346845236270653440,"the stock market loves a blue wave geogia bidenbuildsbackbetter warnockandossoff4senate","stock market",8823442,"",488,20770,0,0,"",NA,NA,"","2021-01-06"
1346842551886766080,"wow bidens stock market is at record highs cash out while u can ","stock market",1346086257303158784,"",3,350,0,0,"",NA,NA,"","2021-01-06"
1346839805414440960,"trump gave us a hugely successful economy only if youre a rich white guy who loves tax cuts you dont need the stock market is not the economy trumploser presidentbiden46","stock market",93069144,"",167,36903,0,0,"",NA,NA,"","2021-01-06"
1346836481093066752,"stock market is loving this resurging biden bump thanks donnie for losing so badly and taking the senate with you","stock market",1322035108145233920,"",8,464,0,0,"",NA,NA,"WI","2021-01-06"
1346836415892615168,"djia economy stockmarket rising w optimism for the new bidenharris administration and trumps departure surprisingly the stock market generally does far better under liberal presidents than conservative ones three stocks moving this morning bac csiq regi","stock market",95708774,"",4663,9896,1,0,"",NA,NA,"USA","2021-01-06"
1346831642476871680,"im beginning to think trumps claim that a biden win would crash the stock market was a lie","stock market",480028556,"",719,41695,1,0,"",NA,NA,"LA","2021-01-06"
1346830247812083712,"why do you expect things to be that much different under bidenharris than under obamabiden we had 57 consecutive mos job growth under obama","stock market",3764689043,"",366,11632,1,0,"",NA,NA,"","2021-01-06"
1346829825802174464,"you are really a great writer and combined with your insights your letters are a joy to read btw 9 months ago i asked you what would happen to the stock market if biden won and your prediction nailed it","stock market",1169626214715314176,"",49,1155,2,0,"",NA,NA,"NY","2021-01-06"
1346829741261668352,"so did the tax scam for the wealthy pay for itself or did the tax cut trump promised before midterms ever happen btw the stock market goes up over time regardless of who the potus is though most presidents dont use tweets to affect it bidenwon bidenisyourpresident ","stock market",914569281882353664,"",3542,12260,2,0,"",NA,NA,"USA","2021-01-06"
1346829627470311424,"im not talking about the stock market ccp owns biden harris a good chunk of congress ccp doesnt care about our economy they need resources food research how much flooding and crop loss they already own a good portiion of our food supply","stock market",2562581952,"",26,968,0,0,"",NA,NA,"","2021-01-06"
1346828829403336704,"georgia just stole the senate run off pence appears to be caving in and allowing biden to become an illegitimate president if trump doesnt enact eo13848 and biden illegally takes office you will see the stock market crashunemployment skyrocketand gas prices soar","stock market",1338192395700215808,"",18,1906,1,0,"",NA,NA,"","2021-01-06"
1346828107114835968,"that was always overblown the money will flow to more bidenfriendly stocks most likely but the stock market tanking was always overblown we saw this when the market was on fire right after the election","stock market",382374272,"",133,6908,0,0,"",NA,NA,"","2021-01-06"
1346824932882264064,"after some thought this might be the best thing that could happen to the gop joe biden will be the president under the biggest stock market meltdown in history rendering every american penniless and finally they may see the light and vote accordingly","stock market",2518026388,"",496,20897,0,0,"",NA,NA,"USA","2021-01-06"
1346823990229295104,"we do need a president that cares about the nations health the nations economy not just the stock market the rule of law not mob boss law decency science the truth and the environment this is not you congrats to joe biden","stock market",265006377,"",29,128,0,0,"",NA,NA,"OH","2021-01-06"
1346817183704358912,"obamabiden set stock market records and the economy grew tell your friend to finishing knitting","stock market",1300263699358326784,"",2,1243,0,0,"",NA,NA,"","2021-01-06"
1346813794291429376,"tempted to go allin with taug super bullish so many dynamics that will boost this stock in the coming months biden coming in market expansion q1 in feb enough to send this 1 sooner than later","stock market",1297044830317666304,"",2,66,2,0,"",NA,NA,"","2021-01-06"
1346811749056483328,"dow soars 450 points to new high as formal biden transition begins but the markets flashing a few warning signs","stock market",1669186958,"",409,34141,0,0,"",NA,NA,"CA","2021-01-06"
1346810432368095232,"just like all the socialism 4 years ago when obama and biden left office and unemployment was down to to 47 and the stock market was hitting record highs daily that kind of socialism","stock market",1066748512531083264,"",2,1115,4,0,"",NA,NA,"","2021-01-06"
1346807771849744384,"funny how biden won and the stock market keeps hitting new highs tell me again how biden is a socialist wall street was perfectly happy with nov and ga elections still making money while poor and middle class see their wealth distributed to the top 1","stock market",1372003556,"",1883,4322,22,0,"",NA,NA,"","2021-01-06"
1346804795651334144,"being belgian its mindboggling to me to see how many homeless people you have there in the meantime the 1 richest keep on piling up millions from the stock market this is not what a democracy should look like hope joebiden will do something about that this is inhumane","stock market",3010102438,"",1270,14452,0,132,"",NA,NA,"","2021-01-06"
1346803897159958528,"never mind wall street and stock market will continue business with china the question what will biden do","stock market",1200014296777924608,"",982,30283,0,0,"",NA,NA,"","2021-01-06"
1346799724578291712,"the spike in the stock market when gsa recognized bidens win the outpouring of heartfelt congratulations from our allies little things","stock market",1336517153768448000,"",178,2138,0,11,"",NA,NA,"","2021-01-06"
1346794963846262784,"so here is what joe biden and the democrats are facing they have a stock market at an all time high fueled by stimulus spending while there are a large number of people in food lines when the stimulus stops i got a bad feeling about what will happen next","stock market",217628644,"",942,52215,0,0,"",NA,NA,"TX","2021-01-06"
1346794500627247104,"i predict the stock market goes to 40k under biden thats the trend so far anyway tucker carlson will be fine lol","stock market",1267216721313759232,"",12,1173,1,0,"",NA,NA,"USA","2021-01-06"
1346791960485515264,"just remember to maintain your perspective my fintwit friends clinton record stock market bush record stock market for a while obama record stock market trump record stock market biden likely record stock market","stock market",38432328,"",823,18989,2,0,"",NA,NA,"MN","2021-01-06"
1346786491419254784,"we see guys like this every election dems mean the end of life as we know it yet clinton record stock market obama record stock market biden likely record stock market","stock market",38432328,"",823,18989,0,0,"",NA,NA,"MN","2021-01-06"
1346785257798967296,"amazing how gullible republicans are you lost lawfully warnockforgeorgia democrats biden having made america worse again it really is time to maga uk stock market rising fast because of senate control going to democrats loser","stock market",2972924307,"",51,7023,0,0,"",NA,NA,"","2021-01-06"
1346781608452517888,"another lie you conned your people into believing that biden would cancel christmas oh and dont forgetyou claimed the stock market would tank if he was elected too can you not ever lie comrade trumpevski","stock market",274178480,"",1108,55232,1,0,"",NA,NA,"","2021-01-06"
1346778747068964864,"biden gets first senate seat then stock market reacts as expected l","stock market",1320886256864272384,"",28,797,0,0,"",NA,NA,"TX","2021-01-06"
1346855114678493184,"if biden delivers 2k checks per month for the duration of the pandemic democrats will win like fdr in the midterms they will weld in a generation of voters i wish this was obvious to them","pandemic",983012514836373504,"",272,9452,0,2212,"",NA,NA,"CA","2021-01-06"
1346855110018646016,"lets be honest here these two wins and bidens win were much bigger than just political victories we told the world that we do not tolerate toxic immoral dark and unacceptable leadership we also did all of this voting in a pandemic this was a battle it was true hell","pandemic",21663432,"",1125,66112,0,4007,"",NA,NA,"FL","2021-01-06"
1346855107888099328,"joe biden i also congratulate the twin powers of georgia stacey abrams and keisha lance bottoms who have laid the difficult groundwork and i want to thank the local and state election officials and poll workers who yet again in a pandemic upheld their duty","pandemic",3318901329,"",1379,49237,0,1236,"",NA,NA,"","2021-01-06"
1346855046504452096,"the biggest thing we should focus on now is all the things biden should pass via executive order given that were in a pandemic he has tremendous power its his choice not to help people","pandemic",274744011,"",53,3151,0,207,"",NA,NA,"","2021-01-06"
1346854751749681152,"biden promised a crowd in ga that if ossoff and warnock were elected everyone would receive 200000 checks to help pay their bills piling up due to the pandemic his admin should be relentlessly pressured to deliver that promise and make those checks recurring for the duration","pandemic",41674550,"",1710,39470,0,63,"",NA,NA,"","2021-01-06"
1346854715577888768,"dont worry the biden admin has to be very centrist they need the votes of the conservative dem senators like joe manchin from wv most likely well just get a lot of common sense things done and attack the pandemic with some competence","pandemic",821247874960736256,"",60,2141,1,0,"",NA,NA,"","2021-01-06"
1346854684242423808,"remember when biden said hed veto m4a if we got it thru congress how should we let him know thats not gonna fly ever let alone in a goddamned pandemic","pandemic",928712572471336960,"",2068,468567,0,13,"",NA,NA,"FL","2021-01-06"
1346854665049268224,"96 year old former president stays home during global pandemic that disproportionally affects the elderly but delivers virtual blessings to incoming president biden there i fixed it for you","pandemic",70834472,"",178,34681,0,17,"",NA,NA,"","2021-01-06"
1346854573034663936,"there are more important reasons to hate the pandemic but one minor reason is im not in my dc office right now if i were id be spending my lunch break walking the mall with a bidenharris button on my jacket and laughing nonstop","pandemic",809508317852827648,"",87,4903,4,0,"",NA,NA,"USA","2021-01-06"
