"tweet_id","text","query","user_id","user_name","follower_count","user_tweet_count","likes","retweets","location_name","latitude","longitude","user_location","date"
1346772613176160256,"youre a complete idiot arent you before the china virus the trump administration had the best economy the lowest unemployment in over 50 years was bringing millions of jobs back that obama biden sent away you need to stop believing everything cnn is telling you youre fool","unemployment",890936346050777088,"",3,499,0,0,"",NA,NA,"OH","2021-01-06"
1346769390222495744,"president obama created an average of 27 thousand american jobs each week of his presidency trump lost an average of 15 thousand american jobs each week of his biden will reduce unemployment in his presidency so the republicans can shut up about being job creators in 2024","unemployment",127258729,"",3299,130268,0,99,"",NA,NA,"WA","2021-01-06"
1346755728019742720,"yet its ironic how president trump had and has more support of and did more for black people as you say with the lowest unemployment in history obama and biden has 8 years and accomplishment nothing why is that","unemployment",738511966310961152,"",12,5010,0,0,"",NA,NA,"NH","2021-01-06"
1346751768588406784,"yea and you are fired in just 14 day thanks to and so best get packing byekayleigh enjoy unemployment trumptapes trumpmeltdown trumpbeggedlikeadog 11780 trumpisalooser trumpisanationaldisgrace bidenharris2020","unemployment",28976013,"",637,3898,0,0,"",NA,NA,"USA","2021-01-06"
1346794353616953344,"trump lost the presidency the senate and control of covid and biden beat him with more votes and reversed electoral college losses senate controlled by democrats warnock first black senator of georgia ossoff first jewish senator of georgia vaccine coming hopefortheday","vaccine",839806306127052800,"",510,23471,0,9,"",NA,NA,"","2021-01-06"
1346794351775473664,"presidentelect joe biden will call out the trump administration on the pace of vaccine distribution in remarks later today","vaccine",1324037020495171584,"",1,30,0,123,"",NA,NA,"","2021-01-06"
1346793531898212352,"bullshit you and your team didnt develop a vaccine everyone knows it the only one that was worth having was dr fauci thank god joe biden has him you have been a terrible vp caving to trumps every demand no spine of your own goodbye amp good riddance","vaccine",265247535,"",5137,29553,0,0,"",NA,NA,"FL","2021-01-06"
1346916178921365504,"supporters of president trump have breached the us capitol according to capitol police officers as lawmakers count the electoral college votes certifying presidentelect joe bidens win","president",3250990356,"",429,8806,0,4198,"",NA,NA,"","2021-01-06"
1346916176903942144,"thousands of trump supporters have staged an attempted coup at the presidents urging breaching the halls of congress while elected officials were beginning to certify joe bidens presidential election win","president",1031993998628597760,"",5,286,0,134,"",NA,NA,"MN","2021-01-06"
1346916176341979136,"protrump protesters have stormed the us capitol where members of congress were meeting to certify presidentelect joe bidens win","president",1004573740007555072,"",666,12001,0,3089,"",NA,NA,"TX","2021-01-06"
